"year","mean_aflatoxin","median_aflatoxin"
2020,2.65458333333333,0
2021,3.22253521126761,0
2022,11.583661971831,0
2023,0.47,0.005
2016,5.86333333333333,0
2017,2.25444444444444,0.01
2018,2.15842857142857,0
2019,2.15305555555556,0
2020,2.94416666666667,0.01
2021,0.545915492957746,0
2022,8.86478873239437,0.01
2023,6.62111111111111,0.01
2016,0.765555555555556,0
2017,3.84597222222222,0
2018,8.75085714285714,0.01
2019,2.11902777777778,0
2020,1.48875,0
2021,0.967464788732394,0
2022,0.643943661971831,0
2023,2.03472222222222,0
2016,20.1130555555556,0
2017,6.6,0
2018,2.34428571428571,0
2019,0.407638888888889,0
2020,4.06277777777778,0
2021,2.36760563380282,0
2022,7.79281690140845,0
2023,4.86055555555556,0.015
2016,10.3688888888889,0
2017,6.13236111111111,0
2018,2.305,0
2019,4.81527777777778,0.01
2020,6.93097222222222,0
2021,7.31112676056338,0
2022,1.48056338028169,0.01
2023,1.19722222222222,0
2016,1.00444444444444,0
2017,4.17930555555556,0
2018,7.258,0
2019,6.24597222222222,0
2020,3.39111111111111,0
2021,14.7464788732394,0
2022,4.83535211267606,0.01
2023,2.34083333333333,0.015
2016,0.428055555555556,0
2017,1.02347222222222,0
2018,7.65742857142857,0
2019,1.52,0
2020,1.70583333333333,0.01
2021,8.16169014084507,0
2022,5.7643661971831,0
2023,2.50888888888889,0
2016,9.02555555555555,0
2017,1.82430555555556,0
2018,4.83642857142857,0
2019,4.705,0
2020,1.65527777777778,0
2021,1.94507042253521,0
2022,4.70732394366197,0
2023,1.36611111111111,0.005
2016,0.646944444444444,0
2017,1.31763888888889,0
2018,6.948,0
2019,4.54861111111111,0
2020,4.06583333333333,0.01
2021,8.72915492957747,0
2022,4.16915492957746,0.01
2023,0.0522222222222222,0
2016,6.48194444444444,0
2017,3.01472222222222,0
2018,1.62857142857143,0
2019,0.9275,0
2020,3.79805555555556,0
2021,4.59647887323944,0
2022,5.54239436619718,0
2023,2.69361111111111,0.01
2016,4,0
2017,1.89833333333333,0
2018,1.29771428571429,0
2019,7.90680555555556,0
2020,0.744027777777778,0
2021,0.415915492957746,0
2022,12.5177464788732,0
2023,4.23777777777778,0
2016,1.70444444444444,0.01
2017,11.8276388888889,0
2018,5.44885714285714,0
2019,9.55972222222222,0.005
2020,2.54708333333333,0
2021,18.3066197183099,0
2022,2.65225352112676,0
2023,5.8625,0
2016,0.990833333333333,0
2017,2.53402777777778,0
2018,1.94142857142857,0
2019,2.56888888888889,0
2020,0.924166666666667,0
2021,5.39408450704225,0
2022,0.658169014084507,0
2023,0.816111111111111,0
2016,9.24611111111111,0.005
2017,1.79638888888889,0
2018,3.60014285714286,0
2019,2.65875,0
2020,11.50375,0
2021,7.03676056338028,0
2022,9.55915492957747,0
2023,0.8225,0
2016,1.58472222222222,0
2017,5.87513888888889,0
2018,4.23057142857143,0
2019,2.21847222222222,0.015
2020,2.49708333333333,0
2021,1.95295774647887,0.01
2022,6.44281690140845,0
2023,3.03083333333333,0
2016,10.4383333333333,0.08
2017,4.89041666666667,0
2018,2.395,0
2019,5.28083333333333,0
2020,1.95513888888889,0
2021,8.78267605633803,0
2022,0.953943661971831,0
2023,1.81138888888889,0
2016,2.38583333333333,0
2017,3.44083333333333,0
2018,3.026,0
2019,8.87305555555556,0
2020,6.45625,0
2021,6.65183098591549,0
2022,14.426338028169,0
2023,2.15666666666667,0
2016,5.69722222222222,0
2017,3.45277777777778,0
2018,4.61485714285714,0
2019,1.09041666666667,0
2020,3.64263888888889,0
2021,2.57535211267606,0.01
2022,5.90478873239437,0
2023,0.989444444444444,0
2016,15.3730555555556,0.035
2017,5.52166666666667,0
2018,0.712,0
2019,2.43,0
2020,7.65944444444444,0
2021,3.61450704225352,0
2022,1.24619718309859,0
2023,11.7088888888889,0.02
2016,0.621666666666667,0.005
2017,2.80194444444444,0
2018,16.5594285714286,0
2019,0.850972222222222,0
2020,2.41152777777778,0
2021,1.78394366197183,0
2022,8.48267605633803,0
2023,14.1147222222222,0
2016,4.23305555555556,0
2017,5.17666666666667,0
2018,5.21514285714286,0.01
2019,2.66611111111111,0
2020,0.439861111111111,0
2021,2.12239436619718,0
2022,1.77535211267606,0
2023,4.45416666666667,0
2016,6.79638888888889,0
2017,2.66277777777778,0.005
2018,1.62685714285714,0
2019,1.17875,0
2020,11.7929166666667,0
2021,1.06591549295775,0
2022,4.56464788732394,0
2023,1.59194444444444,0
2016,5.74944444444444,0
2017,3.75263888888889,0
2018,9.04414285714286,0
2019,5.39416666666667,0
2020,2.90986111111111,0
2021,0.84830985915493,0
2022,9.23253521126761,0.01
2023,1.34083333333333,0.005
2016,1.16777777777778,0
2017,11.1175,0
2018,0.427,0
2019,2.97736111111111,0.005
2020,1.51833333333333,0
2021,4.05957746478873,0
2022,3.63845070422535,0
2023,4.57611111111111,0
2016,7.77611111111111,0
2017,0.534444444444444,0
2018,2.40671428571429,0.01
2019,1.78430555555556,0
2020,6.09541666666667,0
2021,7.28084507042253,0
2022,8.79056338028169,0
2023,1.73472222222222,0.005
2016,4.78722222222222,0
2017,1.01930555555556,0
2018,1.93428571428571,0
2019,2.38277777777778,0.01
2020,2.08097222222222,0
2021,5.27154929577465,0
2022,1.86098591549296,0
2023,1.58722222222222,0
2016,10.32,0.005
2017,1.76013888888889,0
2018,5.99457142857143,0
2019,2.5625,0
2020,1.16763888888889,0
2021,4.57633802816901,0
2022,7.77915492957746,0
2023,2.10416666666667,0
2016,2.20083333333333,0
2017,0.402916666666667,0
2018,2.142,0
2019,3.55375,0
2020,3.70430555555556,0
2021,1.86943661971831,0
2022,4.57154929577465,0
2023,9.23027777777778,0
2016,2.10944444444444,0
2017,1.32680555555556,0
2018,7.98585714285714,0
2019,1.56597222222222,0
2020,2.85847222222222,0
2021,2.83591549295775,0
2022,5.73450704225352,0
2023,3.73777777777778,0
2016,1.22722222222222,0.01
2017,5.51277777777778,0.005
2018,5.975,0
2019,2.68722222222222,0
2020,8.97138888888889,0
2021,2.78971830985915,0
2022,6.10380281690141,0
2023,4.44527777777778,0.005
2016,1.97611111111111,0
2017,3.78583333333333,0
2018,4.62157142857143,0
2019,10.9969444444444,0
2020,8.45444444444444,0
2021,7.13042253521127,0
2022,5.75816901408451,0.01
2023,0.704166666666667,0
2016,3.94194444444444,0.005
2017,1.54333333333333,0
2018,1.57,0
2019,3.45888888888889,0
2020,10.1209722222222,0.01
2021,2.08887323943662,0
2022,11.5529577464789,0
2023,10.7105555555556,0
2016,4.00472222222222,0.005
2017,5.0875,0
2018,9.23785714285714,0
2019,17.9570833333333,0
2020,6.52263888888889,0.025
2021,2.4412676056338,0
2022,1.73352112676056,0
2023,6.54527777777778,0
2016,1.65361111111111,0
2017,9.99513888888889,0
2018,10.7622857142857,0
2019,1.23652777777778,0
2020,0.675694444444444,0
2021,10.7459154929577,0
2022,2.49380281690141,0
2023,1.40138888888889,0
2016,0.629722222222222,0
2017,4.64972222222222,0
2018,3.83871428571429,0
2019,21.35375,0
2020,5.92625,0
2021,1.64732394366197,0
2022,18.3947887323944,0
2023,14.5144444444444,0
2016,4.13805555555556,0.035
2017,2.67319444444444,0
2018,2.66557142857143,0
2019,1.26861111111111,0
2020,4.61291666666667,0
2021,11.9695774647887,0
2022,7.1012676056338,0.01
2023,0.286944444444444,0
2016,6.38444444444444,0
2017,10.1148611111111,0.015
2018,10.139,0
2019,6.95,0
2020,6.28708333333333,0
2021,2.38253521126761,0
2022,9.35112676056338,0
2023,0.721666666666667,0
2016,1.43722222222222,0
2017,7.25819444444444,0.005
2018,2.60057142857143,0
2019,8.08625,0
2020,8.80569444444444,0
2021,3.08845070422535,0
2022,3.12915492957746,0
2023,30.015,0
2016,4.66416666666667,0
2017,1.12736111111111,0
2018,1.21042857142857,0
2019,7.7375,0
2020,4.025,0
2021,1.55225352112676,0
2022,4.2469014084507,0
2023,7.8925,0.02
2016,5.02111111111111,0
2017,4.37722222222222,0
2018,7.33271428571429,0
2019,2.49416666666667,0
2020,10.5805555555556,0
2021,2.14084507042254,0
2022,1.97253521126761,0
2023,13.2383333333333,0
2016,4.31138888888889,0
2017,11.8890277777778,0
2018,2.921,0
2019,2.70375,0
2020,1.35666666666667,0
2021,4.24225352112676,0
2022,5.40014084507042,0
2023,3.64138888888889,0
2016,3.72222222222222,0.01
2017,8.92263888888889,0
2018,3.35314285714286,0.015
2019,0.83875,0
2020,0.489722222222222,0
2021,0.827042253521127,0
2022,4.17211267605634,0
2023,4.53194444444444,0.01
2016,13.2077777777778,0.01
2017,1.27041666666667,0
2018,2.67157142857143,0
2019,4.82402777777778,0
2020,5.18305555555556,0.005
2021,3.07042253521127,0.01
2022,6.67915492957746,0
2023,1.4375,0
2016,0.742222222222222,0
2017,1.37152777777778,0
2018,3.10128571428571,0
2019,8.13555555555556,0.005
2020,6.24638888888889,0
2021,1.62943661971831,0
2022,1.19661971830986,0
2023,1.19833333333333,0
2016,7.30777777777778,0
2017,5.88055555555556,0
2018,0.800714285714286,0
2019,0.747638888888889,0
2020,9.36958333333333,0
2021,1.26647887323944,0
2022,1.42943661971831,0.01
2023,3.89861111111111,0.005
2016,6.79333333333333,0
2017,4.09069444444444,0
2018,17.0918571428571,0.005
2019,4.06736111111111,0
2020,8.02861111111111,0
2021,2.18549295774648,0
2022,1.69154929577465,0
2023,10.3933333333333,0.04
2016,3.4875,0.025
2017,5.02319444444444,0
2018,1.78428571428571,0
2019,5.94388888888889,0
2020,4.22888888888889,0
2021,4.15732394366197,0
2022,4.44633802816901,0
2023,1.71333333333333,0.015
2016,1.2825,0
2017,2.47680555555556,0
2018,14.197,0
2019,14.6598611111111,0
2020,5.3825,0
2021,2.00084507042254,0.01
2022,3.5830985915493,0
2023,1.9875,0
2016,1.27861111111111,0.01
2017,7.42111111111111,0
2018,4.78814285714286,0
2019,2.47416666666667,0
2020,1.99444444444444,0
2021,2.04211267605634,0.01
2022,1.54281690140845,0
2023,13.7505555555556,0
2016,7.33972222222222,0
2017,1.74444444444444,0
2018,2.295,0.01
2019,9.93958333333333,0
2020,5.81111111111111,0
2021,1.85507042253521,0
2022,4.7156338028169,0
2023,2.61055555555556,0
2016,0.724444444444444,0
2017,7.21194444444444,0
2018,2.19557142857143,0
2019,3.72736111111111,0
2020,2.55597222222222,0
2021,4.24492957746479,0
2022,1.44169014084507,0.01
2023,13.0336111111111,0.015
2016,1.79944444444444,0.01
2017,11.5233333333333,0
2018,1.04628571428571,0
2019,2.08847222222222,0
2020,2.21583333333333,0
2021,7.4030985915493,0
2022,9.08169014084507,0
2023,9.88138888888889,0
2016,4.18277777777778,0.01
2017,5.30416666666667,0
2018,0.898142857142857,0
2019,0.944722222222222,0
2020,0.603055555555556,0
2021,12.8043661971831,0.03
2022,3.25704225352113,0
2023,0.815,0
2016,5.99361111111111,0
2017,5.70486111111111,0
2018,1.17257142857143,0
2019,2.78708333333333,0.015
2020,11.5740277777778,0
2021,3.33112676056338,0
2022,1.91239436619718,0
2023,1.30194444444444,0.005
2016,1.86861111111111,0.03
2017,4.35972222222222,0
2018,1.72557142857143,0
2019,6.39555555555556,0.03
2020,7.79361111111111,0
2021,0.124366197183099,0
2022,1.06647887323944,0
2023,3.3475,0
2016,5.92333333333333,0.005
2017,6.0625,0.055
2018,9.72642857142857,0
2019,10.4245833333333,0
2020,1.65236111111111,0
2021,1.4,0
2022,6.56957746478873,0
2023,4.36361111111111,0.01
2016,0.459722222222222,0
2017,15.3602777777778,0
2018,2.12657142857143,0
2019,3.88583333333333,0
2020,1.19138888888889,0
2021,1.06732394366197,0
2022,4.95633802816901,0.02
2023,5.10666666666667,0
2016,4.90444444444444,0
2017,1.61833333333333,0
2018,17.0134285714286,0
2019,1.32444444444444,0
2020,3.31736111111111,0
2021,6.72521126760563,0
2022,5.04183098591549,0
2023,1.53888888888889,0
2016,2.3225,0
2017,3.24375,0
2018,5.41957142857143,0.01
2019,4.05777777777778,0
2020,0.968472222222222,0
2021,9.12647887323944,0
2022,4.01845070422535,0
2023,2.26388888888889,0.005
2016,1.78555555555556,0
2017,4.35180555555556,0
2018,6.81742857142857,0
2019,0.841666666666667,0
2020,10.4852777777778,0.005
2021,0.951549295774648,0
2022,4.99,0
2023,0.473888888888889,0
2016,5.16222222222222,0
2017,1.23722222222222,0
2018,2.98714285714286,0
2019,3.1625,0
2020,8.275,0.01
2021,5.40295774647887,0
2022,2.26535211267606,0
2023,0.738333333333333,0
2016,3.09388888888889,0
2017,4.00486111111111,0
2018,2.06128571428571,0
2019,10.1086111111111,0
2020,5.31611111111111,0
2021,3.26535211267606,0
2022,2.67056338028169,0
2023,4.88333333333333,0
2016,1.88888888888889,0.02
2017,3.47208333333333,0
2018,1.90685714285714,0.005
2019,19.0411111111111,0
2020,0.470416666666667,0.005
2021,5.7956338028169,0
2022,8.74070422535211,0
2023,7.20694444444444,0
2016,12.9013888888889,0.005
2017,3.55944444444444,0
2018,1.78142857142857,0
2019,3.70805555555556,0
2020,15.8286111111111,0
2021,3.82211267605634,0
2022,3.75338028169014,0
2023,3.125,0
2016,0.938888888888889,0
2017,2.32986111111111,0
2018,1.27428571428571,0
2019,3.36402777777778,0
2020,2.51097222222222,0
2021,1.98211267605634,0
2022,18.2042253521127,0.01
2023,5.70222222222222,0.015
2016,7.65833333333333,0
2017,1.47847222222222,0
2018,3.57014285714286,0
2019,2.28,0
2020,11.7909722222222,0
2021,2.84521126760563,0
2022,0.959577464788732,0
2023,0.425555555555556,0
2016,2.20944444444444,0
2017,2.44277777777778,0
2018,7.91742857142857,0
2019,2.14958333333333,0
2020,1.59611111111111,0
2021,3.97478873239437,0
2022,16.7067605633803,0
2023,2.80555555555556,0.01
2016,5.21888888888889,0
2017,3.98861111111111,0
2018,9.83514285714286,0
2019,6.12972222222222,0
2020,5.76694444444444,0
2021,8.93169014084507,0.01
2022,7.26211267605634,0
2023,14.2225,0.015
2016,1.86194444444444,0
2017,1.99263888888889,0
2018,13.8265714285714,0
2019,3.39972222222222,0
2020,2.41555555555556,0
2021,6.94647887323944,0
2022,13.4201408450704,0
2023,0.724444444444444,0
2016,1.26194444444444,0
2017,3.11847222222222,0
2018,1.02385714285714,0
2019,15.0397222222222,0
2020,6.67375,0
2021,1.01281690140845,0
2022,3.54788732394366,0
2023,7.52777777777778,0.02
2016,3.16722222222222,0
2017,1.82763888888889,0
2018,4.473,0
2019,1.85277777777778,0
2020,3.67069444444444,0
2021,1.45084507042254,0
2022,1.94,0
2023,3.01805555555556,0
2016,7.57944444444444,0
2017,8.21263888888889,0
2018,7.15914285714286,0
2019,1.69694444444444,0
2020,1.53847222222222,0
2021,2.4443661971831,0
2022,10.0133802816901,0
2023,3.86194444444444,0
2016,0.636944444444444,0
2017,3.54388888888889,0
2018,1.81985714285714,0
2019,5.4975,0
2020,0.859166666666667,0
2021,5.87478873239437,0
2022,1.52661971830986,0
2023,0.959166666666667,0
2016,22.4255555555556,0
2017,0.874583333333333,0
2018,8.22342857142857,0
2019,3.05722222222222,0
2020,2.81805555555556,0
2021,5.95281690140845,0
2022,10.7676056338028,0
2023,2.86527777777778,0.03
2016,4.25694444444444,0
2017,2.13555555555556,0
2018,7.69542857142857,0
2019,1.53972222222222,0
2020,6.15430555555556,0
2021,2.76112676056338,0
2022,3.49478873239437,0
2023,1.15333333333333,0
2016,9.93722222222222,0.005
2017,1.33055555555556,0
2018,3.92685714285714,0
2019,7.05888888888889,0.005
2020,4.53555555555556,0
2021,4.93197183098592,0
2022,1.63042253521127,0
2023,20.5877777777778,0
2016,0.87,0
2017,2.91930555555556,0
2018,4.92728571428571,0
2019,4.59333333333333,0
2020,7.30805555555556,0
2021,2.43971830985915,0
2022,3.53647887323944,0
2023,3.4975,0
2016,4.23277777777778,0.03
2017,4.20652777777778,0.01
2018,2.51257142857143,0
2019,1.61805555555556,0
2020,4.69555555555556,0
2021,3.78971830985915,0
2022,2.39816901408451,0
2023,10.8841666666667,0
2016,6.48388888888889,0
2017,3.66194444444444,0
2018,0.772142857142857,0
2019,2.66777777777778,0
2020,0.610277777777778,0
2021,10.0069014084507,0
2022,6.8143661971831,0
2023,0.988055555555556,0
2016,5.15972222222222,0
2017,1.53291666666667,0
2018,4.11242857142857,0
2019,5.61125,0
2020,5.49680555555556,0
2021,7.0330985915493,0
2022,0.946338028169014,0
2023,17.4841666666667,0.015
2016,11.5858333333333,0
2017,12.5476388888889,0
2018,2.40328571428571,0
2019,7.30638888888889,0
2020,5.44736111111111,0
2021,1.29661971830986,0
2022,11.4797183098592,0
2023,2.0175,0.015
2016,2.29888888888889,0
2017,1.63222222222222,0
2018,1.848,0
2019,0.720694444444444,0
2020,3.66902777777778,0
2021,8.06732394366197,0
2022,2.09380281690141,0
2023,3.51805555555556,0
2016,1.98416666666667,0
2017,2.33597222222222,0
2018,2.15071428571429,0.005
2019,3.87430555555556,0
2020,12.9831944444444,0
2021,1.55746478873239,0
2022,3.00169014084507,0
2023,3.35166666666667,0.01
2016,3.83694444444444,0
2017,1.97486111111111,0
2018,9.78185714285714,0
2019,3.65444444444444,0
2020,13.6863888888889,0
2021,0.977605633802817,0
2022,1.85676056338028,0
2023,6.87611111111111,0.005
2016,9.4325,0
2017,1.87041666666667,0
2018,0.992285714285714,0
2019,2.66416666666667,0
2020,4.26597222222222,0
2021,4.70352112676056,0.01
2022,5.84267605633803,0
2023,2.53527777777778,0.045
2016,5.83388888888889,0
2017,1.92180555555556,0
2018,6.002,0
2019,3.12611111111111,0
2020,5.80597222222222,0
2021,4.06929577464789,0
2022,0.908169014084507,0
2023,0.557222222222222,0
2016,0.615,0
2017,4.84222222222222,0
2018,12.617,0
2019,3.34916666666667,0
2020,1.70916666666667,0
2021,6.48154929577465,0
2022,1.16267605633803,0
2023,7.48888888888889,0
2016,6.43666666666667,0
2017,4.06986111111111,0.005
2018,2.619,0.01
2019,0.360138888888889,0
2020,5.73375,0
2021,16.1256338028169,0
2022,2.93112676056338,0
2023,1.345,0
2016,6.57972222222222,0
2017,3.00305555555556,0
2018,2.54828571428571,0.01
2019,1.91083333333333,0
2020,1.79583333333333,0
2021,1.47661971830986,0
2022,1.7730985915493,0
2023,0.632222222222222,0
2016,4.17277777777778,0.005
2017,1.43291666666667,0.005
2018,2.63442857142857,0
2019,8.75888888888889,0
2020,12.5295833333333,0
2021,0.447464788732394,0
2022,1.74633802816901,0
2023,2.655,0
2016,0.4725,0
2017,7.15402777777778,0
2018,1.90985714285714,0
2019,2.58527777777778,0
2020,2.02208333333333,0
2021,5.43802816901408,0
2022,2.76380281690141,0
2023,2.54,0
2016,1.99694444444444,0
2017,2.52416666666667,0
2018,1.39114285714286,0
2019,2.26097222222222,0
2020,4.28625,0
2021,8.24957746478873,0
2022,7.72492957746479,0
2023,3.35111111111111,0.02
2016,2.00944444444444,0
2017,2.21583333333333,0
2018,0.593428571428571,0
2019,1.41069444444444,0
2020,5.68305555555555,0
2021,5.59605633802817,0
2022,3.73070422535211,0
2023,0.513611111111111,0
2016,9.59555555555555,0
2017,1.46347222222222,0
2018,4.417,0
2019,2.94708333333333,0
2020,12.3705555555556,0
2021,13.7769014084507,0
2022,1.01042253521127,0
2023,11.5216666666667,0
2016,2.01,0.025
2017,1.13,0
2018,7.16314285714286,0
2019,1.39944444444444,0
2020,4.19736111111111,0
2021,1.46647887323944,0
2022,12.4398591549296,0
2023,2.775,0
2016,1.71333333333333,0
2017,14.0786111111111,0
2018,15.7391428571429,0.005
2019,6.62333333333333,0
2020,1.33236111111111,0
2021,1.43661971830986,0
2022,1.50084507042254,0.01
2023,1.03861111111111,0
2016,19.3577777777778,0
2017,0.741944444444444,0
2018,10.5614285714286,0.01
2019,4.63361111111111,0
2020,1.01486111111111,0
2021,2.05647887323944,0
2022,1.1443661971831,0
2023,1.09611111111111,0
2016,5.59583333333333,0
2017,12.1734722222222,0
2018,3.41314285714286,0
2019,0.790416666666667,0
2020,2.44305555555556,0
2021,6.18014084507042,0
2022,8.39492957746479,0
2023,1.10472222222222,0.02
2016,1.2825,0.005
2017,2.47722222222222,0.01
2018,8.29457142857143,0
2019,2.18611111111111,0
2020,3.00152777777778,0
2021,3.31901408450704,0
2022,3.67647887323944,0
2023,7.51666666666667,0
2016,3.32,0
2017,2.92152777777778,0
2018,9.33885714285714,0
2019,1.45444444444444,0
2020,4.63236111111111,0
2021,0.661549295774648,0
2022,5.40239436619718,0
2023,1.29444444444444,0
2016,9.11194444444445,0
2017,2.53430555555556,0
2018,3.66214285714286,0.005
2019,6.67763888888889,0
2020,2.24013888888889,0
2021,2.0343661971831,0
2022,13.2802816901408,0
2023,11.1658333333333,0
2016,25.2961111111111,0
2017,3.03361111111111,0
2018,1.64771428571429,0
2019,6.13388888888889,0
2020,10.79625,0
2021,2.8556338028169,0
2022,4.85169014084507,0
2023,0.696388888888889,0
2016,0.648333333333333,0
2017,1.85,0
2018,1.57257142857143,0
2019,1.32097222222222,0
2020,3.37277777777778,0
2021,4.49422535211268,0
2022,6.96591549295775,0
2023,0.261944444444444,0
2016,1.39444444444444,0
2017,23.9358333333333,0
2018,2.20628571428571,0
2019,7.33125,0
2020,3.35972222222222,0
2021,7.54028169014085,0.01
2022,0.634929577464789,0
2023,0.660555555555556,0
2016,2.24361111111111,0.01
2017,3.47472222222222,0
2018,4.76142857142857,0.02
2019,7.68097222222222,0
2020,4.27958333333333,0
2021,4.41901408450704,0
2022,1.79718309859155,0
2023,0.661944444444444,0
2016,2.06888888888889,0
2017,3.32638888888889,0
2018,2.45928571428571,0
2019,12.8041666666667,0
2020,3.43583333333333,0.005
2021,0.602394366197183,0
2022,2.95070422535211,0
2023,0.553055555555556,0
2016,5.58333333333333,0
2017,5.9075,0
2018,1.54185714285714,0
2019,1.26416666666667,0
2020,2.98736111111111,0
2021,3.2112676056338,0.01
2022,2.7443661971831,0
2023,1.39611111111111,0
2016,1.99972222222222,0
2017,2.93930555555556,0
2018,1.48742857142857,0
2019,7.16944444444445,0
2020,2.17291666666667,0
2021,5.48197183098592,0.01
2022,3.60619718309859,0
2023,3.96333333333333,0.01
2016,3.66333333333333,0
2017,10.7602777777778,0.015
2018,2.98171428571429,0
2019,8.25819444444444,0
2020,6.64666666666667,0
2021,1.78732394366197,0
2022,2.74535211267606,0
2023,1.325,0
2016,6.89916666666667,0
2017,15.1011111111111,0
2018,4.51442857142857,0
2019,1.84194444444444,0
2020,2.30583333333333,0
2021,0.655633802816901,0
2022,1.57859154929577,0
2023,0.744444444444444,0
2016,4.67527777777778,0
2017,2.12736111111111,0
2018,1.10442857142857,0
2019,2.20847222222222,0
2020,1.66319444444444,0
2021,3.09633802816901,0.01
2022,1.57323943661972,0
2023,0.646111111111111,0
2016,2.84777777777778,0
2017,3.00694444444444,0.005
2018,6.10628571428571,0
2019,6.87027777777778,0
2020,2.45291666666667,0
2021,4.34140845070423,0
2022,5.77901408450704,0
2023,0.831944444444444,0
2016,0.836388888888889,0
2017,1.68958333333333,0.01
2018,3.09271428571429,0
2019,0.681388888888889,0
2020,6.44180555555556,0
2021,6.41619718309859,0
2022,1.68647887323944,0
2023,3.10777777777778,0
2016,0.903055555555556,0
2017,7.39777777777778,0
2018,5.06914285714286,0
2019,4.01680555555556,0.015
2020,4.3425,0
2021,1.41070422535211,0
2022,6.5556338028169,0
2023,4.56888888888889,0
2016,0.857222222222222,0
2017,2.83361111111111,0
2018,4.99057142857143,0
2019,16.9294444444444,0.01
2020,5.92972222222222,0.055
2021,3.53464788732394,0
2022,2.26605633802817,0
2023,2.32555555555556,0
2016,2.29888888888889,0
2017,8.89166666666667,0
2018,3.84542857142857,0.01
2019,0.769305555555556,0
2020,7.47111111111111,0
2021,3.59859154929577,0.01
2022,2.98239436619718,0.02
2023,0.576111111111111,0
2016,0.500555555555556,0.005
2017,3.19611111111111,0
2018,0.531714285714286,0
2019,3.12819444444444,0
2020,9.99569444444444,0
2021,7.57633802816901,0
2022,2.00042253521127,0
2023,0.499444444444444,0
2016,1.50722222222222,0
2017,4.94847222222222,0
2018,2.81357142857143,0
2019,1.38375,0
2020,1.30166666666667,0
2021,11.3907042253521,0
2022,4.33732394366197,0
2023,6.08416666666667,0
2016,25.1330555555556,0
2017,7.4625,0
2018,4.72585714285714,0
2019,3.65833333333333,0
2020,3.54777777777778,0
2021,3.05676056338028,0
2022,1.17732394366197,0
2023,2.03472222222222,0
2016,2.21611111111111,0
2017,0.915555555555556,0
2018,7.432,0
2019,3.53638888888889,0
2020,1.83458333333333,0
2021,3.21112676056338,0
2022,0.655633802816901,0
2023,0.876944444444444,0
2016,1.12611111111111,0
2017,0.914861111111111,0
2018,4.26871428571429,0
2019,2.17708333333333,0
2020,0.497083333333333,0
2021,4.18816901408451,0.02
2022,2.83154929577465,0.01
2023,35.2025,0
2016,6.15027777777778,0
2017,5.41333333333333,0
2018,7.77785714285714,0
2019,4.40611111111111,0.035
2020,1.74125,0.03
2021,6.19338028169014,0
2022,1.02915492957746,0
2023,1.69861111111111,0
2016,19.1886111111111,0.01
2017,7.75847222222222,0
2018,5.44228571428571,0.005
2019,11.8995833333333,0
2020,1.74819444444444,0
2021,4.33098591549296,0
2022,6.55450704225352,0
2023,1.84888888888889,0
2016,1.11722222222222,0.1
2017,1.61986111111111,0
2018,2.33114285714286,0
2019,1.49097222222222,0.01
2020,25.46375,0
2021,1.30887323943662,0
2022,2.05394366197183,0
2023,8.08388888888889,0
2016,9.40333333333333,0.06
2017,6.68152777777778,0.01
2018,1.78785714285714,0
2019,6.26444444444444,0
2020,2.09583333333333,0
2021,5.97140845070423,0
2022,1.58352112676056,0
2023,0.456944444444444,0
2016,1.12833333333333,0
2017,5.2075,0
2018,4.72314285714286,0
2019,7.81680555555555,0
2020,2.77375,0
2021,2.57028169014084,0
2022,6.9056338028169,0
2023,2.14527777777778,0
2016,1.21888888888889,0
2017,1.20805555555556,0
2018,2.383,0
2019,4.15694444444444,0
2020,4.18375,0
2021,2.21450704225352,0
2022,8.03225352112676,0
2023,5.1975,0.01
2016,6.05583333333333,0
2017,3.37625,0
2018,6.53985714285714,0
2019,4.66027777777778,0
2020,2.12736111111111,0
2021,6.61887323943662,0
2022,3.71633802816901,0
2023,2.12222222222222,0
2016,5.5,0
2017,1.92027777777778,0
2018,3.16142857142857,0
2019,4.34986111111111,0
2020,10.7391666666667,0
2021,0.935492957746479,0
2022,1.4,0
2023,0.291111111111111,0
2016,2.06083333333333,0.025
2017,4.19652777777778,0.005
2018,3.18442857142857,0
2019,6.27277777777778,0
2020,2.44625,0
2021,11.6367605633803,0
2022,3.80450704225352,0
2023,10.0752777777778,0
2016,3.39916666666667,0
2017,1.23305555555556,0
2018,7.85128571428571,0
2019,6.42027777777778,0
2020,8.43263888888889,0.01
2021,8.25239436619718,0
2022,1.16112676056338,0
2023,7.48138888888889,0.085
2016,0.870833333333333,0
2017,9.68888888888889,0
2018,4.16385714285714,0
2019,7.79847222222222,0
2020,8.10125,0
2021,1.82056338028169,0
2022,15.2814084507042,0.01
2023,16.6763888888889,0
2016,3.92611111111111,0
2017,6.35013888888889,0
2018,0.601142857142857,0
2019,0.902361111111111,0
2020,5.19680555555556,0.01
2021,1.76591549295775,0
2022,3.94211267605634,0
2023,2.68944444444444,0
2016,0.7925,0
2017,3.79777777777778,0
2018,4.09528571428571,0.005
2019,3.18569444444444,0
2020,10.6354166666667,0
2021,6.82943661971831,0
2022,2.00549295774648,0
2023,7.84805555555556,0
2016,2.06,0
2017,5.295,0
2018,1.99885714285714,0
2019,4.01611111111111,0
2020,1.63208333333333,0
2021,4.79183098591549,0
2022,8.53521126760563,0
2023,2.62138888888889,0.02
2016,7.70277777777778,0
2017,2.24472222222222,0
2018,3.78542857142857,0
2019,1.59388888888889,0
2020,1.96138888888889,0
